the_geom,the_geom_webmercator,covid_status,zip_code,count,etl_timestamp
,,NEG,19152,887,2020-05-15 17:20:01
,,NEG,19130,1070,2020-05-15 17:20:01
,,NEG,19128,951,2020-05-15 17:20:01
,,POS,19138,449,2020-05-15 17:20:01
,,POS,19122,200,2020-05-15 17:20:01
,,POS,19149,606,2020-05-15 17:20:01
,,NEG,19147,1289,2020-05-15 17:20:01
,,NEG,19114,776,2020-05-15 17:20:01
,,NEG,19115,921,2020-05-15 17:20:01
,,POS,19124,746,2020-05-15 17:20:01
,,NEG,19154,848,2020-05-15 17:20:01
,,NEG,19131,1673,2020-05-15 17:20:01
,,NEG,19103,733,2020-05-15 17:20:01
,,POS,19143,853,2020-05-15 17:20:01
,,NEG,19105,13,2020-05-15 17:20:01
,,NEG,19104,1493,2020-05-15 17:20:01
,,NEG,19136,917,2020-05-15 17:20:01
,,NEG,19142,892,2020-05-15 17:20:01
,,NEG,19107,805,2020-05-15 17:20:01
,,POS,19130,249,2020-05-15 17:20:01
,,NEG,19116,768,2020-05-15 17:20:01
,,NEG,19141,957,2020-05-15 17:20:01
,,POS,19140,716,2020-05-15 17:20:01
,,POS,19133,341,2020-05-15 17:20:01
,,POS,19152,491,2020-05-15 17:20:01
,,NEG,19150,830,2020-05-15 17:20:01
,,NEG,19137,215,2020-05-15 17:20:01
,,POS,19148,573,2020-05-15 17:20:01
,,POS,19105,6,2020-05-15 17:20:01
,,NEG,19132,1145,2020-05-15 17:20:01
,,POS,19101,26,2020-05-15 17:20:01
,,NEG,19145,1819,2020-05-15 17:20:01
,,NEG,19123,725,2020-05-15 17:20:01
,,NEG,19121,1053,2020-05-15 17:20:01
,,POS,19128,273,2020-05-15 17:20:01
,,NEG,19129,404,2020-05-15 17:20:01
,,POS,19129,93,2020-05-15 17:20:01
,,NEG,19120,1695,2020-05-15 17:20:01
,,POS,19126,446,2020-05-15 17:20:01
,,NEG,19134,1422,2020-05-15 17:20:01
,,POS,19151,489,2020-05-15 17:20:01
,,NEG,19119,907,2020-05-15 17:20:01
,,NEG,19148,1745,2020-05-15 17:20:01
,,POS,19114,368,2020-05-15 17:20:01
,,NEG,19127,141,2020-05-15 17:20:01
,,POS,19125,173,2020-05-15 17:20:01
,,NEG,19143,2551,2020-05-15 17:20:01
,,NEG,19151,1068,2020-05-15 17:20:01
,,POS,19150,359,2020-05-15 17:20:01
,,POS,19145,477,2020-05-15 17:20:01
,,NEG,19118,305,2020-05-15 17:20:01
,,NEG,19133,708,2020-05-15 17:20:01
,,POS,19132,494,2020-05-15 17:20:01
,,POS,19115,645,2020-05-15 17:20:01
,,POS,19107,190,2020-05-15 17:20:01
,,POS,19118,148,2020-05-15 17:20:01
,,NEG,19138,1078,2020-05-15 17:20:01
,,NEG,19126,592,2020-05-15 17:20:01
,,POS,19147,265,2020-05-15 17:20:01
,,POS,19154,346,2020-05-15 17:20:01
,,NEG,19125,730,2020-05-15 17:20:01
,,POS,19119,401,2020-05-15 17:20:01
,,NEG,19146,1670,2020-05-15 17:20:01
,,NEG,19197,8,2020-05-15 17:20:01
,,NEG,19106,401,2020-05-15 17:20:01
,,POS,19141,455,2020-05-15 17:20:01
,,POS,19134,553,2020-05-15 17:20:01
,,NEG,19135,836,2020-05-15 17:20:01
,,POS,19120,959,2020-05-15 17:20:01
,,POS,19146,392,2020-05-15 17:20:01
,,POS,19102,45,2020-05-15 17:20:01
,,NEG,19113,6,2020-05-15 17:20:01
,,NEG,19139,1727,2020-05-15 17:20:01
,,POS,19111,854,2020-05-15 17:20:01
,,POS,19106,54,2020-05-15 17:20:01
,,POS,19103,189,2020-05-15 17:20:01
,,NEG,19153,417,2020-05-15 17:20:01
,,POS,19135,346,2020-05-15 17:20:01
,,NEG,19102,222,2020-05-15 17:20:01
,,POS,19123,248,2020-05-15 17:20:01
,,POS,19142,510,2020-05-15 17:20:01
,,NEG,19111,1737,2020-05-15 17:20:01
,,POS,19144,647,2020-05-15 17:20:01
,,NEG,19140,1602,2020-05-15 17:20:01
,,POS,19136,635,2020-05-15 17:20:01
,,NEG,19122,669,2020-05-15 17:20:01
,,POS,19127,27,2020-05-15 17:20:01
,,POS,19104,475,2020-05-15 17:20:01
,,NEG,19101,21,2020-05-15 17:20:01
,,POS,19121,347,2020-05-15 17:20:01
,,POS,19131,763,2020-05-15 17:20:01
,,NEG,19149,1076,2020-05-15 17:20:01
,,NEG,19124,1455,2020-05-15 17:20:01
,,POS,19153,165,2020-05-15 17:20:01
,,POS,19137,38,2020-05-15 17:20:01
,,NEG,19144,1430,2020-05-15 17:20:01
,,POS,19116,510,2020-05-15 17:20:01
,,POS,19139,707,2020-05-15 17:20:01
