the_geom,the_geom_webmercator,covid_status,zip_code,count,etl_timestamp
,,POS,19128,284,2020-05-19 17:20:01
,,POS,19139,738,2020-05-19 17:20:01
,,POS,19107,194,2020-05-19 17:20:01
,,POS,19116,534,2020-05-19 17:20:01
,,POS,19120,997,2020-05-19 17:20:01
,,POS,19101,26,2020-05-19 17:20:01
,,POS,19115,657,2020-05-19 17:20:01
,,NEG,19146,1858,2020-05-19 17:20:01
,,NEG,19130,1210,2020-05-19 17:20:01
,,POS,19121,358,2020-05-19 17:20:01
,,POS,19125,180,2020-05-19 17:20:01
,,NEG,19127,159,2020-05-19 17:20:01
,,POS,19103,195,2020-05-19 17:20:01
,,POS,19132,509,2020-05-19 17:20:01
,,NEG,19118,329,2020-05-19 17:20:01
,,POS,19151,505,2020-05-19 17:20:01
,,POS,19143,892,2020-05-19 17:20:01
,,NEG,19149,1205,2020-05-19 17:20:01
,,NEG,19145,2010,2020-05-19 17:20:01
,,POS,19142,533,2020-05-19 17:20:01
,,POS,19140,758,2020-05-19 17:20:01
,,NEG,19113,6,2020-05-19 17:20:01
,,NEG,19102,242,2020-05-19 17:20:01
,,POS,19102,47,2020-05-19 17:20:01
,,NEG,19151,1197,2020-05-19 17:20:01
,,POS,19135,358,2020-05-19 17:20:01
,,NEG,19120,1920,2020-05-19 17:20:01
,,POS,19127,28,2020-05-19 17:20:01
,,POS,19144,669,2020-05-19 17:20:01
,,POS,19104,512,2020-05-19 17:20:01
,,NEG,19147,1415,2020-05-19 17:20:01
,,NEG,19141,1076,2020-05-19 17:20:01
,,NEG,19134,1624,2020-05-19 17:20:01
,,NEG,19104,1681,2020-05-19 17:20:01
,,NEG,19116,863,2020-05-19 17:20:01
,,NEG,19126,657,2020-05-19 17:20:01
,,NEG,19142,1040,2020-05-19 17:20:01
,,NEG,19132,1291,2020-05-19 17:20:01
,,POS,19122,212,2020-05-19 17:20:01
,,NEG,19137,236,2020-05-19 17:20:01
,,POS,19137,40,2020-05-19 17:20:01
,,NEG,19144,1615,2020-05-19 17:20:01
,,POS,19133,359,2020-05-19 17:20:01
,,POS,19146,399,2020-05-19 17:20:01
,,NEG,19125,827,2020-05-19 17:20:01
,,POS,19119,413,2020-05-19 17:20:01
,,NEG,19140,1796,2020-05-19 17:20:01
,,POS,19145,494,2020-05-19 17:20:01
,,NEG,19123,808,2020-05-19 17:20:01
,,NEG,19106,445,2020-05-19 17:20:01
,,NEG,19136,1035,2020-05-19 17:20:01
,,NEG,19131,1824,2020-05-19 17:20:01
,,POS,19131,790,2020-05-19 17:20:01
,,NEG,19115,1004,2020-05-19 17:20:01
,,NEG,19133,800,2020-05-19 17:20:01
,,POS,19126,456,2020-05-19 17:20:01
,,NEG,19129,438,2020-05-19 17:20:01
,,NEG,19101,25,2020-05-19 17:20:01
,,NEG,19122,732,2020-05-19 17:20:01
,,NEG,19103,820,2020-05-19 17:20:01
,,NEG,19154,920,2020-05-19 17:20:01
,,NEG,19152,977,2020-05-19 17:20:01
,,POS,19124,784,2020-05-19 17:20:01
,,POS,19150,374,2020-05-19 17:20:01
,,POS,19123,266,2020-05-19 17:20:01
,,NEG,19148,1938,2020-05-19 17:20:01
,,NEG,19138,1192,2020-05-19 17:20:01
,,NEG,19114,846,2020-05-19 17:20:01
,,NEG,19143,2897,2020-05-19 17:20:01
,,NEG,19150,948,2020-05-19 17:20:01
,,NEG,19128,1053,2020-05-19 17:20:01
,,POS,19118,149,2020-05-19 17:20:01
,,NEG,19107,887,2020-05-19 17:20:01
,,NEG,19119,1017,2020-05-19 17:20:01
,,POS,19105,7,2020-05-19 17:20:01
,,POS,19141,475,2020-05-19 17:20:01
,,POS,19136,653,2020-05-19 17:20:01
,,NEG,19153,455,2020-05-19 17:20:01
,,POS,19106,54,2020-05-19 17:20:01
,,POS,19152,516,2020-05-19 17:20:01
,,NEG,19105,14,2020-05-19 17:20:01
,,POS,19153,171,2020-05-19 17:20:01
,,NEG,19108,6,2020-05-19 17:20:01
,,NEG,19135,924,2020-05-19 17:20:01
,,NEG,19139,2140,2020-05-19 17:20:01
,,POS,19138,456,2020-05-19 17:20:01
,,NEG,19121,1158,2020-05-19 17:20:01
,,POS,19129,95,2020-05-19 17:20:01
,,POS,19154,379,2020-05-19 17:20:01
,,NEG,19124,1667,2020-05-19 17:20:01
,,POS,19111,887,2020-05-19 17:20:01
,,POS,19149,626,2020-05-19 17:20:01
,,NEG,19111,1903,2020-05-19 17:20:01
,,POS,19148,592,2020-05-19 17:20:01
,,POS,19134,593,2020-05-19 17:20:01
,,POS,19114,378,2020-05-19 17:20:01
,,POS,19147,275,2020-05-19 17:20:01
,,NEG,19197,8,2020-05-19 17:20:01
,,POS,19130,254,2020-05-19 17:20:01
